Group_ID_simuliert,Period,Subject_ID,declared_income_final,teilnehmer_weiblich,alter,equal,Chat_subject,Chat_group_all,Chat_group_label,Chat_sel
66,8,146,0,0,40,True,"Gewinne Gewinne jedes Los gewinnt Wir könnten die Wahrscheinlichkeit ja mal ausrechnen. Geht leider erst am Ende.  Nur das dies eine Straftat ist und die Behörden Zugriff auf Kontodaten haben. Aber Daten gebe ich ja gerne her FB,VA, Google Ganz zu schweigen von der Wahrscheinlichkeit, dass er d Die Mensakarte verliert. Mechanische Tastatur wäre auch gut. Meine hängt.","Woop Coop :) Gewinne Gewinne jedes Los gewinnt Hoffentlich wählt der Zufallsgenerator diese Runden aus... Wir könnten die Wahrscheinlichkeit ja mal ausrechnen. Geht leider erst am Ende.  Habe letztens einen Hotel gelesen, wo einer wissen wollte wie viel Geld er auf seine Mensa Karte laden kann, um das Geld vorm Bafög Amt zu verstecken. Erinnert mich an unser Erfolgsvertuschen gerade :D Haha Ich weiß gar nicht mehr wie viel wir bei den ersten Runden angegeben haben Nur das dies eine Straftat ist und die Behörden Zugriff auf Kontodaten haben. Aber Daten gebe ich ja gerne her FB,VA, Google Ganz zu schweigen von der Wahrscheinlichkeit, dass er d Die Mensakarte verliert. Die wäre bei mir ziemlich hoch :D Mechanische Tastatur wäre auch gut. Meine hängt. Dachte aber, dass das Geld dann trotzdem nicht verloren ist?",Hoffentlich wählt der Zufallsgenerator diese Runden aus... Wir könnten die Wahrscheinlichkeit ja mal ausrechnen.,"Woop Coop :) Gewinne Gewinne jedes Los gewinnt Hoffentlich wählt der Zufallsgenerator diese Runden aus... Wir könnten die Wahrscheinlichkeit ja mal ausrechnen. Geht leider erst am Ende.  Habe letztens einen Hotel gelesen, wo einer wissen wollte wie viel Geld er auf seine Mensa Karte laden kann, um das Geld vorm Bafög Amt zu verstecken. Erinnert mich an unser Erfolgsvertuschen gerade :D Haha Ich weiß gar nicht mehr wie viel wir bei den ersten Runden angegeben haben Nur das dies eine Straftat ist und die Behörden Zugriff auf Kontodaten haben. Aber Daten gebe ich ja gerne her FB,VA, Google Ganz zu schweigen von der Wahrscheinlichkeit, dass er d Die Mensakarte verliert. Die wäre bei mir ziemlich hoch :D Mechanische Tastatur wäre auch gut. Meine hängt. Dachte aber, dass das Geld dann trotzdem nicht verloren ist?"
64,8,147,0,1,24,True,20 euroooooos Whoopp whooop Du hast irgendwie scheinbar die meiste Peilung Ich musste Grad voll laut lachen wegen des Tagebucheintrag :D Jaa 0 :D :D Richtig spendabel sein Love IT.,"Das ging gut 20 euroooooos Yeah, endlich wieder Whoopp whooop Dabei bleiben oder wieder Risiko? Ok, und jetzt? Nr 2? ;) 0 Warum muss ich das denn immer entscheiden? okilidokili War Limits Wir sind eine Demokratie Du hast irgendwie scheinbar die meiste Peilung War nur Scherz wegen vorhin Und du scheinst das entscheidungsfreudige Gruppenmitglied zu sein Ich musste Grad voll laut lachen wegen des Tagebucheintrag :D Dann sag ich null haha Nr 3 und ich sind unentschlossen Also Tagebuch hab ich zuletzt in der Grundschule geschrieben haha Gut, ich hatte gehofft, ihr würdet meinen listigen Scherz noch lesen Haben wir lustigen Das freut mich Werd ich jetzt etwa überstimmt? Wir können auch 400 wieder nehmen Von mir aus 0 Jaa 0 ok Oder was meint 3? Ich bin bei allem mit, ihr kennt mich ja mittlerweile :D Du bist also zu allen Schandtaten bereit Kannst du dann nachts noch ruhig schlafen? Auch zu allen guten taten, wenn man mich fragt DDR Das kommt darauf an, mit wem ich den Tag so verbringe Heute Abend werd eich betrunken sein, also ja Haha wie ist denn das gemacht? Und ihr? gemeint Ich statte meinen Eltern einen Besuch ab Ja, also heute habe ich mich zu vielen bösen Taten mitreißen lassen Also heut Abend partyyyy Auch gut, dann ganze denen ja auch noch etwas Kohle abzwacken Mit der dicken Kohle :D Ja, die Kohle wird verprasst Richtig spendabel sein Love IT. Also 0, Nuss ja ja","20 euroooooos Dabei bleiben oder wieder Risiko? 0 Dann sag ich null haha Wir können auch 400 wieder nehmen Von mir aus 0 Jaa 0 Also 0, Nuss","Das ging gut 20 euroooooos Yeah, endlich wieder Whoopp whooop Dabei bleiben oder wieder Risiko? Ok, und jetzt? Nr 2? ;) 0 Warum muss ich das denn immer entscheiden? okilidokili War Limits Wir sind eine Demokratie Du hast irgendwie scheinbar die meiste Peilung War nur Scherz wegen vorhin Und du scheinst das entscheidungsfreudige Gruppenmitglied zu sein Ich musste Grad voll laut lachen wegen des Tagebucheintrag :D Dann sag ich null haha Nr 3 und ich sind unentschlossen Also Tagebuch hab ich zuletzt in der Grundschule geschrieben haha Gut, ich hatte gehofft, ihr würdet meinen listigen Scherz noch lesen Haben wir lustigen Das freut mich Werd ich jetzt etwa überstimmt? Wir können auch 400 wieder nehmen Von mir aus 0 Jaa 0 ok Oder was meint 3? Ich bin bei allem mit, ihr kennt mich ja mittlerweile :D Du bist also zu allen Schandtaten bereit Kannst du dann nachts noch ruhig schlafen? Auch zu allen guten taten, wenn man mich fragt DDR Das kommt darauf an, mit wem ich den Tag so verbringe Heute Abend werd eich betrunken sein, also ja Haha wie ist denn das gemacht? Und ihr? gemeint Ich statte meinen Eltern einen Besuch ab Ja, also heute habe ich mich zu vielen bösen Taten mitreißen lassen Also heut Abend partyyyy Auch gut, dann ganze denen ja auch noch etwas Kohle abzwacken Mit der dicken Kohle :D Ja, die Kohle wird verprasst Richtig spendabel sein Love IT. Also 0, Nuss ja ja"
65,8,148,150,1,26,True,Wie immer? Vielleicht sollten wir mal was riskieren... 270! Ach ja stimmt Ich Trottel Wow gilt :D Ok!,"Wie immer?  Ja + Vielleicht sollten wir mal was riskieren... 270! Um die langweiligen 5 Minuten zu überbrücken ? Nein nein, wenn wir riskieren wollen dann weniger Sonst verlieren wir doch Ach ja stimmt Ich Trottel :D  Also 249? Wow gilt :D 150? Ich hab keine Lust mehr Oder 0? 150 find ich gut Ok 150 Ok!","Wie immer? Vielleicht sollten wir mal was riskieren... 270! Nein nein, wenn wir riskieren wollen dann weniger Also 249? 150? Oder 0? 150 find ich gut Ok 150","Wie immer?  Ja + Vielleicht sollten wir mal was riskieren... 270! Um die langweiligen 5 Minuten zu überbrücken ? Nein nein, wenn wir riskieren wollen dann weniger Sonst verlieren wir doch Ach ja stimmt Ich Trottel :D  Also 249? Wow gilt :D 150? Ich hab keine Lust mehr Oder 0? 150 find ich gut Ok 150 Ok!"
67,8,149,0,0,58,True,0,"juhu 0 jo Yeees... vielleicht haben wir ja diesmal Glück und bekommen jetzt nochmal keine Kontrolle, dann könnten wir in runde 3 (wo ja dann die Kontrolle sehr wahrscheinlich kommt) auf Nummer sicher gehen und hätten das maximale Auszahlungsergebnis... Also das maximale Auszahlungsergebnis wäre dreimal 0 ohne Kontrolle :p Nach dem Gesetz der Serie müsste es zumindest so laufen :D 1. Teile. 1. runde - kontrolliert. 2. Teilexperiment 2. runde - kontrolliert. 3. Teilexperiment ...abzuwarten :D Ja aber das ist ja unwahrscheinlich Also statistisch gesehen gibt es eben 1 kontrolle...die Frage ist nur, wann...  mm Ja klar :D wie gesagt, Chance 1:3 :D heißt bei 3 versuchen kommt es einmal vor ... Basic mit Bzw Statistik Egal, mal abwarten was jetzt passiert... wenn die Kontrolle jetzt kommt, ist es eh müßig, darüber zu sprechen :D Jo!","0 Yeees... vielleicht haben wir ja diesmal Glück und bekommen jetzt nochmal keine Kontrolle, dann könnten wir in runde 3 (wo ja dann die Kontrolle sehr wahrscheinlich kommt) auf Nummer sicher gehen und hätten das maximale Auszahlungsergebnis... Also das maximale Auszahlungsergebnis wäre dreimal 0 ohne Kontrolle :p Nach dem Gesetz der Serie müsste es zumindest so laufen :D 1. Teile. 1. runde - kontrolliert. 2. Teilexperiment 2. runde - kontrolliert. 3. Teilexperiment ...abzuwarten :D Ja aber das ist ja unwahrscheinlich Also statistisch gesehen gibt es eben 1 kontrolle...die Frage ist nur, wann...  Ja klar :D wie gesagt, Chance 1:3 :D heißt bei 3 versuchen kommt es einmal vor ... Basic mit","juhu 0 jo Yeees... vielleicht haben wir ja diesmal Glück und bekommen jetzt nochmal keine Kontrolle, dann könnten wir in runde 3 (wo ja dann die Kontrolle sehr wahrscheinlich kommt) auf Nummer sicher gehen und hätten das maximale Auszahlungsergebnis... Also das maximale Auszahlungsergebnis wäre dreimal 0 ohne Kontrolle :p Nach dem Gesetz der Serie müsste es zumindest so laufen :D 1. Teile. 1. runde - kontrolliert. 2. Teilexperiment 2. runde - kontrolliert. 3. Teilexperiment ...abzuwarten :D Ja aber das ist ja unwahrscheinlich Also statistisch gesehen gibt es eben 1 kontrolle...die Frage ist nur, wann...  mm Ja klar :D wie gesagt, Chance 1:3 :D heißt bei 3 versuchen kommt es einmal vor ... Basic mit Bzw Statistik Egal, mal abwarten was jetzt passiert... wenn die Kontrolle jetzt kommt, ist es eh müßig, darüber zu sprechen :D Jo!"
67,8,150,0,0,19,True,juhu jo Also das maximale Auszahlungsergebnis wäre dreimal 0 ohne Kontrolle :p mm Jo!,"juhu 0 jo Yeees... vielleicht haben wir ja diesmal Glück und bekommen jetzt nochmal keine Kontrolle, dann könnten wir in runde 3 (wo ja dann die Kontrolle sehr wahrscheinlich kommt) auf Nummer sicher gehen und hätten das maximale Auszahlungsergebnis... Also das maximale Auszahlungsergebnis wäre dreimal 0 ohne Kontrolle :p Nach dem Gesetz der Serie müsste es zumindest so laufen :D 1. Teile. 1. runde - kontrolliert. 2. Teilexperiment 2. runde - kontrolliert. 3. Teilexperiment ...abzuwarten :D Ja aber das ist ja unwahrscheinlich Also statistisch gesehen gibt es eben 1 kontrolle...die Frage ist nur, wann...  mm Ja klar :D wie gesagt, Chance 1:3 :D heißt bei 3 versuchen kommt es einmal vor ... Basic mit Bzw Statistik Egal, mal abwarten was jetzt passiert... wenn die Kontrolle jetzt kommt, ist es eh müßig, darüber zu sprechen :D Jo!","0 Yeees... vielleicht haben wir ja diesmal Glück und bekommen jetzt nochmal keine Kontrolle, dann könnten wir in runde 3 (wo ja dann die Kontrolle sehr wahrscheinlich kommt) auf Nummer sicher gehen und hätten das maximale Auszahlungsergebnis... Also das maximale Auszahlungsergebnis wäre dreimal 0 ohne Kontrolle :p Nach dem Gesetz der Serie müsste es zumindest so laufen :D 1. Teile. 1. runde - kontrolliert. 2. Teilexperiment 2. runde - kontrolliert. 3. Teilexperiment ...abzuwarten :D Ja aber das ist ja unwahrscheinlich Also statistisch gesehen gibt es eben 1 kontrolle...die Frage ist nur, wann...  Ja klar :D wie gesagt, Chance 1:3 :D heißt bei 3 versuchen kommt es einmal vor ... Basic mit","juhu 0 jo Yeees... vielleicht haben wir ja diesmal Glück und bekommen jetzt nochmal keine Kontrolle, dann könnten wir in runde 3 (wo ja dann die Kontrolle sehr wahrscheinlich kommt) auf Nummer sicher gehen und hätten das maximale Auszahlungsergebnis... Also das maximale Auszahlungsergebnis wäre dreimal 0 ohne Kontrolle :p Nach dem Gesetz der Serie müsste es zumindest so laufen :D 1. Teile. 1. runde - kontrolliert. 2. Teilexperiment 2. runde - kontrolliert. 3. Teilexperiment ...abzuwarten :D Ja aber das ist ja unwahrscheinlich Also statistisch gesehen gibt es eben 1 kontrolle...die Frage ist nur, wann...  mm Ja klar :D wie gesagt, Chance 1:3 :D heißt bei 3 versuchen kommt es einmal vor ... Basic mit Bzw Statistik Egal, mal abwarten was jetzt passiert... wenn die Kontrolle jetzt kommt, ist es eh müßig, darüber zu sprechen :D Jo!"
65,8,151,150,1,19,True," Ja Nein nein, wenn wir riskieren wollen dann weniger Sonst verlieren wir doch :D  Ich hab keine Lust mehr 150 find ich gut","Wie immer?  Ja + Vielleicht sollten wir mal was riskieren... 270! Um die langweiligen 5 Minuten zu überbrücken ? Nein nein, wenn wir riskieren wollen dann weniger Sonst verlieren wir doch Ach ja stimmt Ich Trottel :D  Also 249? Wow gilt :D 150? Ich hab keine Lust mehr Oder 0? 150 find ich gut Ok 150 Ok!","Wie immer? Vielleicht sollten wir mal was riskieren... 270! Nein nein, wenn wir riskieren wollen dann weniger Also 249? 150? Oder 0? 150 find ich gut Ok 150","Wie immer?  Ja + Vielleicht sollten wir mal was riskieren... 270! Um die langweiligen 5 Minuten zu überbrücken ? Nein nein, wenn wir riskieren wollen dann weniger Sonst verlieren wir doch Ach ja stimmt Ich Trottel :D  Also 249? Wow gilt :D 150? Ich hab keine Lust mehr Oder 0? 150 find ich gut Ok 150 Ok!"
66,8,152,0,1,22,True,"Woop Coop :) Habe letztens einen Hotel gelesen, wo einer wissen wollte wie viel Geld er auf seine Mensa Karte laden kann, um das Geld vorm Bafög Amt zu verstecken. Erinnert mich an unser Erfolgsvertuschen gerade :D Ich weiß gar nicht mehr wie viel wir bei den ersten Runden angegeben haben Die wäre bei mir ziemlich hoch :D Dachte aber, dass das Geld dann trotzdem nicht verloren ist?","Woop Coop :) Gewinne Gewinne jedes Los gewinnt Hoffentlich wählt der Zufallsgenerator diese Runden aus... Wir könnten die Wahrscheinlichkeit ja mal ausrechnen. Geht leider erst am Ende.  Habe letztens einen Hotel gelesen, wo einer wissen wollte wie viel Geld er auf seine Mensa Karte laden kann, um das Geld vorm Bafög Amt zu verstecken. Erinnert mich an unser Erfolgsvertuschen gerade :D Haha Ich weiß gar nicht mehr wie viel wir bei den ersten Runden angegeben haben Nur das dies eine Straftat ist und die Behörden Zugriff auf Kontodaten haben. Aber Daten gebe ich ja gerne her FB,VA, Google Ganz zu schweigen von der Wahrscheinlichkeit, dass er d Die Mensakarte verliert. Die wäre bei mir ziemlich hoch :D Mechanische Tastatur wäre auch gut. Meine hängt. Dachte aber, dass das Geld dann trotzdem nicht verloren ist?",Hoffentlich wählt der Zufallsgenerator diese Runden aus... Wir könnten die Wahrscheinlichkeit ja mal ausrechnen.,"Woop Coop :) Gewinne Gewinne jedes Los gewinnt Hoffentlich wählt der Zufallsgenerator diese Runden aus... Wir könnten die Wahrscheinlichkeit ja mal ausrechnen. Geht leider erst am Ende.  Habe letztens einen Hotel gelesen, wo einer wissen wollte wie viel Geld er auf seine Mensa Karte laden kann, um das Geld vorm Bafög Amt zu verstecken. Erinnert mich an unser Erfolgsvertuschen gerade :D Haha Ich weiß gar nicht mehr wie viel wir bei den ersten Runden angegeben haben Nur das dies eine Straftat ist und die Behörden Zugriff auf Kontodaten haben. Aber Daten gebe ich ja gerne her FB,VA, Google Ganz zu schweigen von der Wahrscheinlichkeit, dass er d Die Mensakarte verliert. Die wäre bei mir ziemlich hoch :D Mechanische Tastatur wäre auch gut. Meine hängt. Dachte aber, dass das Geld dann trotzdem nicht verloren ist?"
68,8,153,900,1,28,True,Knaller Allerdings... Ja. Vom plan abweichen und 900? :-D Was da wohl los ist ja,Wow läutete We arm die championsssss Knaller täuschen Gefällt mir hier! Weiter so! Habe das Gefühl jetzt müsste aber mal nein Kontrolle kommen Allerdings... Jetzt mal Safe?  Ja. Vom plan abweichen und 900? Ok und dann in der letzten runde etwas runter  Better Safe tun sorry! Yess ja haha :-D Mache schreiben einen Roman...... Was da wohl los ist Wirklich komisch... ihr unternehmen läuft wohl nicht so gut wie unseres wuhuuu Ehm also 900 nein?  guttut ja light,Habe das Gefühl jetzt müsste aber mal nein Kontrolle kommen Jetzt mal Safe?  Ja. Vom plan abweichen und 900? Ok und dann in der letzten runde etwas runter  Better Safe tun sorry! Yess Ehm also 900 nein? ,Wow läutete We arm die championsssss Knaller täuschen Gefällt mir hier! Weiter so! Habe das Gefühl jetzt müsste aber mal nein Kontrolle kommen Allerdings... Jetzt mal Safe?  Ja. Vom plan abweichen und 900? Ok und dann in der letzten runde etwas runter  Better Safe tun sorry! Yess ja haha :-D Mache schreiben einen Roman...... Was da wohl los ist Wirklich komisch... ihr unternehmen läuft wohl nicht so gut wie unseres wuhuuu Ehm also 900 nein?  guttut ja light
68,8,154,900,1,20,True,Wow läutete täuschen Ok und dann in der letzten runde etwas runter  haha Mache schreiben einen Roman...... light,Wow läutete We arm die championsssss Knaller täuschen Gefällt mir hier! Weiter so! Habe das Gefühl jetzt müsste aber mal nein Kontrolle kommen Allerdings... Jetzt mal Safe?  Ja. Vom plan abweichen und 900? Ok und dann in der letzten runde etwas runter  Better Safe tun sorry! Yess ja haha :-D Mache schreiben einen Roman...... Was da wohl los ist Wirklich komisch... ihr unternehmen läuft wohl nicht so gut wie unseres wuhuuu Ehm also 900 nein?  guttut ja light,Habe das Gefühl jetzt müsste aber mal nein Kontrolle kommen Jetzt mal Safe?  Ja. Vom plan abweichen und 900? Ok und dann in der letzten runde etwas runter  Better Safe tun sorry! Yess Ehm also 900 nein? ,Wow läutete We arm die championsssss Knaller täuschen Gefällt mir hier! Weiter so! Habe das Gefühl jetzt müsste aber mal nein Kontrolle kommen Allerdings... Jetzt mal Safe?  Ja. Vom plan abweichen und 900? Ok und dann in der letzten runde etwas runter  Better Safe tun sorry! Yess ja haha :-D Mache schreiben einen Roman...... Was da wohl los ist Wirklich komisch... ihr unternehmen läuft wohl nicht so gut wie unseres wuhuuu Ehm also 900 nein?  guttut ja light
68,8,155,900,1,25,True,We arm die championsssss Gefällt mir hier! Weiter so! Habe das Gefühl jetzt müsste aber mal nein Kontrolle kommen Jetzt mal Safe?  Better Safe tun sorry! Yess ja Wirklich komisch... ihr unternehmen läuft wohl nicht so gut wie unseres wuhuuu Ehm also 900 nein?  guttut,Wow läutete We arm die championsssss Knaller täuschen Gefällt mir hier! Weiter so! Habe das Gefühl jetzt müsste aber mal nein Kontrolle kommen Allerdings... Jetzt mal Safe?  Ja. Vom plan abweichen und 900? Ok und dann in der letzten runde etwas runter  Better Safe tun sorry! Yess ja haha :-D Mache schreiben einen Roman...... Was da wohl los ist Wirklich komisch... ihr unternehmen läuft wohl nicht so gut wie unseres wuhuuu Ehm also 900 nein?  guttut ja light,Habe das Gefühl jetzt müsste aber mal nein Kontrolle kommen Jetzt mal Safe?  Ja. Vom plan abweichen und 900? Ok und dann in der letzten runde etwas runter  Better Safe tun sorry! Yess Ehm also 900 nein? ,Wow läutete We arm die championsssss Knaller täuschen Gefällt mir hier! Weiter so! Habe das Gefühl jetzt müsste aber mal nein Kontrolle kommen Allerdings... Jetzt mal Safe?  Ja. Vom plan abweichen und 900? Ok und dann in der letzten runde etwas runter  Better Safe tun sorry! Yess ja haha :-D Mache schreiben einen Roman...... Was da wohl los ist Wirklich komisch... ihr unternehmen läuft wohl nicht so gut wie unseres wuhuuu Ehm also 900 nein?  guttut ja light
69,8,156,1,1,21,True,"Tja typisch 600? :D Also 1 ? Ok dann 1 Ok, mag, wer anders was vorschlagen für ich sehe was, was du nicht siehst?  Oder noch ein anderes spiel, Joke, whatever oh Instiutiv eine Muschel Betrunkener. Die erforschen bestimmt grade unser Sozialverhalten :P z. B. da wir ja schon steuern hinterziehen, ob wir dann auch unseren Platz etc. verraten","Tja typisch War so klar 600? :D Ja die wird auch ausgewählt... Also 1 ? Meine 1 habt ihr Ok dann 1 Was ihr draus macht, ist euch überlassen Okay ;) Ok, mag, wer anders was vorschlagen für ich sehe was, was du nicht siehst?  Oder noch ein anderes spiel, Joke, whatever Ich hätte da vielleicht noch eine Frage Nicht dass das noch irgendwie verrät, auf welchem Platz wir sitzen :D oh Was ist klein und wird an den Strand gespült? Seestern? Muschel? Instiutiv eine Muschel Müll? Betrunkener. Na das wäre natürlich zu einfach ;) Eine MIKROWELLE :D Hahaha :D Das find ich wirklich witzig! Die erforschen bestimmt grade unser Sozialverhalten :P Glaube auch es geht um was anderes ;) Würden wir hier nicht so hingehalten, wäre ich definitiv nicht so risikofreudig und würde nur 600 eingeben z. B. da wir ja schon steuern hinterziehen, ob wir dann auch unseren Platz etc. verraten Ich war mal bei einem Experiment mit Chat, da stand extra in den Instruktionen, dass man sich nicht gegenseitig beleidigen oder bedrohen soll :D","600? Also 1 Meine 1 habt ihr Ok dann 1 Würden wir hier nicht so hingehalten, wäre ich definitiv nicht so risikofreudig und würde nur 600 eingeben","Tja typisch War so klar 600? :D Ja die wird auch ausgewählt... Also 1 ? Meine 1 habt ihr Ok dann 1 Was ihr draus macht, ist euch überlassen Okay ;) Ok, mag, wer anders was vorschlagen für ich sehe was, was du nicht siehst?  Oder noch ein anderes spiel, Joke, whatever Ich hätte da vielleicht noch eine Frage Nicht dass das noch irgendwie verrät, auf welchem Platz wir sitzen :D oh Was ist klein und wird an den Strand gespült? Seestern? Muschel? Instiutiv eine Muschel Müll? Betrunkener. Na das wäre natürlich zu einfach ;) Eine MIKROWELLE :D Hahaha :D Das find ich wirklich witzig! Die erforschen bestimmt grade unser Sozialverhalten :P Glaube auch es geht um was anderes ;) Würden wir hier nicht so hingehalten, wäre ich definitiv nicht so risikofreudig und würde nur 600 eingeben z. B. da wir ja schon steuern hinterziehen, ob wir dann auch unseren Platz etc. verraten Ich war mal bei einem Experiment mit Chat, da stand extra in den Instruktionen, dass man sich nicht gegenseitig beleidigen oder bedrohen soll :D"
67,8,157,0,0,26,True,"Yeees... vielleicht haben wir ja diesmal Glück und bekommen jetzt nochmal keine Kontrolle, dann könnten wir in runde 3 (wo ja dann die Kontrolle sehr wahrscheinlich kommt) auf Nummer sicher gehen und hätten das maximale Auszahlungsergebnis... Nach dem Gesetz der Serie müsste es zumindest so laufen :D 1. Teile. 1. runde - kontrolliert. 2. Teilexperiment 2. runde - kontrolliert. 3. Teilexperiment ...abzuwarten :D Ja aber das ist ja unwahrscheinlich Also statistisch gesehen gibt es eben 1 kontrolle...die Frage ist nur, wann...  Ja klar :D wie gesagt, Chance 1:3 :D heißt bei 3 versuchen kommt es einmal vor ... Basic mit Bzw Statistik Egal, mal abwarten was jetzt passiert... wenn die Kontrolle jetzt kommt, ist es eh müßig, darüber zu sprechen :D","juhu 0 jo Yeees... vielleicht haben wir ja diesmal Glück und bekommen jetzt nochmal keine Kontrolle, dann könnten wir in runde 3 (wo ja dann die Kontrolle sehr wahrscheinlich kommt) auf Nummer sicher gehen und hätten das maximale Auszahlungsergebnis... Also das maximale Auszahlungsergebnis wäre dreimal 0 ohne Kontrolle :p Nach dem Gesetz der Serie müsste es zumindest so laufen :D 1. Teile. 1. runde - kontrolliert. 2. Teilexperiment 2. runde - kontrolliert. 3. Teilexperiment ...abzuwarten :D Ja aber das ist ja unwahrscheinlich Also statistisch gesehen gibt es eben 1 kontrolle...die Frage ist nur, wann...  mm Ja klar :D wie gesagt, Chance 1:3 :D heißt bei 3 versuchen kommt es einmal vor ... Basic mit Bzw Statistik Egal, mal abwarten was jetzt passiert... wenn die Kontrolle jetzt kommt, ist es eh müßig, darüber zu sprechen :D Jo!","0 Yeees... vielleicht haben wir ja diesmal Glück und bekommen jetzt nochmal keine Kontrolle, dann könnten wir in runde 3 (wo ja dann die Kontrolle sehr wahrscheinlich kommt) auf Nummer sicher gehen und hätten das maximale Auszahlungsergebnis... Also das maximale Auszahlungsergebnis wäre dreimal 0 ohne Kontrolle :p Nach dem Gesetz der Serie müsste es zumindest so laufen :D 1. Teile. 1. runde - kontrolliert. 2. Teilexperiment 2. runde - kontrolliert. 3. Teilexperiment ...abzuwarten :D Ja aber das ist ja unwahrscheinlich Also statistisch gesehen gibt es eben 1 kontrolle...die Frage ist nur, wann...  Ja klar :D wie gesagt, Chance 1:3 :D heißt bei 3 versuchen kommt es einmal vor ... Basic mit","juhu 0 jo Yeees... vielleicht haben wir ja diesmal Glück und bekommen jetzt nochmal keine Kontrolle, dann könnten wir in runde 3 (wo ja dann die Kontrolle sehr wahrscheinlich kommt) auf Nummer sicher gehen und hätten das maximale Auszahlungsergebnis... Also das maximale Auszahlungsergebnis wäre dreimal 0 ohne Kontrolle :p Nach dem Gesetz der Serie müsste es zumindest so laufen :D 1. Teile. 1. runde - kontrolliert. 2. Teilexperiment 2. runde - kontrolliert. 3. Teilexperiment ...abzuwarten :D Ja aber das ist ja unwahrscheinlich Also statistisch gesehen gibt es eben 1 kontrolle...die Frage ist nur, wann...  mm Ja klar :D wie gesagt, Chance 1:3 :D heißt bei 3 versuchen kommt es einmal vor ... Basic mit Bzw Statistik Egal, mal abwarten was jetzt passiert... wenn die Kontrolle jetzt kommt, ist es eh müßig, darüber zu sprechen :D Jo!"
69,8,158,1,1,25,True,"War so klar Okay Nicht dass das noch irgendwie verrät, auf welchem Platz wir sitzen :D Seestern? Muschel? Müll? Hahaha :D Das find ich wirklich witzig! Ich war mal bei einem Experiment mit Chat, da stand extra in den Instruktionen, dass man sich nicht gegenseitig beleidigen oder bedrohen soll :D","Tja typisch War so klar 600? :D Ja die wird auch ausgewählt... Also 1 ? Meine 1 habt ihr Ok dann 1 Was ihr draus macht, ist euch überlassen Okay ;) Ok, mag, wer anders was vorschlagen für ich sehe was, was du nicht siehst?  Oder noch ein anderes spiel, Joke, whatever Ich hätte da vielleicht noch eine Frage Nicht dass das noch irgendwie verrät, auf welchem Platz wir sitzen :D oh Was ist klein und wird an den Strand gespült? Seestern? Muschel? Instiutiv eine Muschel Müll? Betrunkener. Na das wäre natürlich zu einfach ;) Eine MIKROWELLE :D Hahaha :D Das find ich wirklich witzig! Die erforschen bestimmt grade unser Sozialverhalten :P Glaube auch es geht um was anderes ;) Würden wir hier nicht so hingehalten, wäre ich definitiv nicht so risikofreudig und würde nur 600 eingeben z. B. da wir ja schon steuern hinterziehen, ob wir dann auch unseren Platz etc. verraten Ich war mal bei einem Experiment mit Chat, da stand extra in den Instruktionen, dass man sich nicht gegenseitig beleidigen oder bedrohen soll :D","600? Also 1 Meine 1 habt ihr Ok dann 1 Würden wir hier nicht so hingehalten, wäre ich definitiv nicht so risikofreudig und würde nur 600 eingeben","Tja typisch War so klar 600? :D Ja die wird auch ausgewählt... Also 1 ? Meine 1 habt ihr Ok dann 1 Was ihr draus macht, ist euch überlassen Okay ;) Ok, mag, wer anders was vorschlagen für ich sehe was, was du nicht siehst?  Oder noch ein anderes spiel, Joke, whatever Ich hätte da vielleicht noch eine Frage Nicht dass das noch irgendwie verrät, auf welchem Platz wir sitzen :D oh Was ist klein und wird an den Strand gespült? Seestern? Muschel? Instiutiv eine Muschel Müll? Betrunkener. Na das wäre natürlich zu einfach ;) Eine MIKROWELLE :D Hahaha :D Das find ich wirklich witzig! Die erforschen bestimmt grade unser Sozialverhalten :P Glaube auch es geht um was anderes ;) Würden wir hier nicht so hingehalten, wäre ich definitiv nicht so risikofreudig und würde nur 600 eingeben z. B. da wir ja schon steuern hinterziehen, ob wir dann auch unseren Platz etc. verraten Ich war mal bei einem Experiment mit Chat, da stand extra in den Instruktionen, dass man sich nicht gegenseitig beleidigen oder bedrohen soll :D"
70,8,159,250,1,28,True,Irgendwie werden wir jetzt nur noch kontrolliert Ja. Wenn wir jetzt ändern werden wir bestimmt nicht mehr kontrolliert Ok,"Irgendwie werden wir jetzt nur noch kontrolliert Haben ganz schön oft verloren jetzt... Bisher haben wir echt Pech Blöd Aber bleiben dabei? joa Jetzt ändern lohnt irgendwie auch nicht mehr, oder? Ja. Wenn wir jetzt ändern werden wir bestimmt nicht mehr kontrolliert :D Ja wahrscheinlich Gut dann bleiben wir einfach dabei Ok","Irgendwie werden wir jetzt nur noch kontrolliert Aber bleiben dabei? Jetzt ändern lohnt irgendwie auch nicht mehr, oder? Ja. Wenn wir jetzt ändern werden wir bestimmt nicht mehr kontrolliert Gut dann bleiben wir einfach dabei","Irgendwie werden wir jetzt nur noch kontrolliert Haben ganz schön oft verloren jetzt... Bisher haben wir echt Pech Blöd Aber bleiben dabei? joa Jetzt ändern lohnt irgendwie auch nicht mehr, oder? Ja. Wenn wir jetzt ändern werden wir bestimmt nicht mehr kontrolliert :D Ja wahrscheinlich Gut dann bleiben wir einfach dabei Ok"
