participant__session__code,participant__session_id,participant__id_in_session,participant__code,channel,nickname,body,timestamp
an25e9i7,18,22,klhow7wd,18-FHM-55,Mitarbeiter,"Wenn Du mehr Überstunden angeben willst, wie viele denn? Bei 60 kriegen wir ohne Überprüfung die höchste Auszahlung, aber wenn wir überprüft werden natürlich nichts. Bei 20 Überstunden würden wir bei einer Überprüfung nur die 40 fixen kriegen....",1590135192.50259
an25e9i7,18,21,0vva8lxk,18-FHM-55,Mitarbeiter,Wollen wir es mit 30 Überstunden probiere oder ist dir das zu viel?,1590135192.89758
an25e9i7,18,14,w282vjlp,18-FHM-51,Mitarbeiter,Hehehe,1590135193.94014
an25e9i7,18,27,ftd5xpc2,18-FHM-58,Mitarbeiter,"Also ich habe zum Beispiel keine Ahnung, ob man nur in 10er Schritten Punkte sammeln kann",1590135194.51605
an25e9i7,18,13,vr8ey810,18-FHM-51,Mitarbeiter,:D,1590135196.12145
an25e9i7,18,35,e25wfxmd,18-FHM-62,Mitarbeiter,"wenn wir 60 sagen, wird uns die differenz zu 10 abgezogen: also -50. dann hätten wir gar nichts mehr, weil wir ja 40 bekommen und 10 für die  überstunden",1590135196.43338
an25e9i7,18,9,keipg165,18-FHM-49,Mitarbeiter,wird ja nicht auf verdacht geprüft oder?,1590135198.33405
an25e9i7,18,36,2fvsvfr4,18-FHM-62,Mitarbeiter,Hast recht. Lohnt sich eher nicht,1590135199.28275
an25e9i7,18,1,aulosgm2,18-FHM-45,Mitarbeiter,20 Übersunden?,1590135199.8238
an25e9i7,18,41,shjkiz4j,18-FHM-65,Mitarbeiter,Eine Freude Geschäfte gemacht zu haben :-D,1590135200.07614
an25e9i7,18,41,shjkiz4j,18-FHM-65,Mitarbeiter,Tschau,1590135201.17063
an25e9i7,18,30,d7kzgk57,18-FHM-59,Mitarbeiter,"Wegen mir gerne viel, bei den 20 Minuten die wir hier am PC ""arbeiten"" dafür ist es mir egal wenn wir am Ende doch nur 2 Euro kriegen :D wie siehst du das?",1590135202.32627
an25e9i7,18,22,klhow7wd,18-FHM-55,Mitarbeiter,"Ne, wir können gerne 30 machen :)",1590135203.55397
an25e9i7,18,4,ja776pl9,18-FHM-46,Mitarbeiter,Farge ist ob wir ehrlich sein wollen,1590135204.00413
an25e9i7,18,28,ge072o09,18-FHM-58,Mitarbeiter,"Bin mir auch noch unsicher, 50 Punkte wäre halt nicht allzu viel",1590135204.29145
an25e9i7,18,1,aulosgm2,18-FHM-45,Mitarbeiter,oh das klingt wie Übersünden^^,1590135208.37679
an25e9i7,18,12,9rh05j6g,18-FHM-50,Mitarbeiter,Okay. Sollen wir das einfach angeben oder würdest du mehr angeben?,1590135208.66415
an25e9i7,18,2,pyxx27fb,18-FHM-45,Mitarbeiter,welche Zahl an Überstunden hast du vorher auf dem Bildschirm gesehen?,1590135209.90249
an25e9i7,18,9,keipg165,18-FHM-49,Mitarbeiter,"wäre halt nur blöd, wegen den minus punkten wenn wir erwischt werden",1590135211.36195
an25e9i7,18,14,w282vjlp,18-FHM-51,Mitarbeiter,Ich habe nicht mehr im Kopf wie viele Gruppen es gibt,1590135213.0024
an25e9i7,18,30,d7kzgk57,18-FHM-59,Mitarbeiter,Ah ok :D,1590135213.97964
an25e9i7,18,7,sndbxsdf,18-FHM-48,Mitarbeiter,wieviel würdest du denn sagen?,1590135214.10009
an25e9i7,18,8,ytyxajel,18-FHM-48,Mitarbeiter,Können wir denn überhaupt mehr als 40 abgezogen kriegen? Also von unserer Grundauszahlung dann auch etwas abgezogen bekommen?,1590135214.70165
an25e9i7,18,1,aulosgm2,18-FHM-45,Mitarbeiter,10,1590135215.07996
an25e9i7,18,2,pyxx27fb,18-FHM-45,Mitarbeiter,haha ja:D,1590135216.94477
an25e9i7,18,36,2fvsvfr4,18-FHM-62,Mitarbeiter,Also 10,1590135220.83901
an25e9i7,18,13,vr8ey810,18-FHM-51,Mitarbeiter,"21 Gruppen, 6 werden sicher kontrolliert",1590135221.2638
an25e9i7,18,30,d7kzgk57,18-FHM-59,Mitarbeiter,Was würdest du dann vorschlagen?,1590135221.32188
an25e9i7,18,2,pyxx27fb,18-FHM-45,Mitarbeiter,Jute ich auch,1590135222.72064
an25e9i7,18,4,ja776pl9,18-FHM-46,Mitarbeiter,ja ,1590135222.88308
an25e9i7,18,27,ftd5xpc2,18-FHM-58,Mitarbeiter,"Wir könnten natürlich 20 angeben, dann wären wir immernoch bei 40 Punkten, falls wir überprüft werden.",1590135228.39887
an25e9i7,18,28,ge072o09,18-FHM-58,Mitarbeiter,ich glaube wir können auch 15 sagen oder? Zumindest stand nicht vons Zehnerschritten da,1590135228.63084
an25e9i7,18,24,w6oyv2a7,18-FHM-56,Mitarbeiter,Hallo. Wir haben offiziell 10 Überstunden gemacht. Sollen wir diese auch angeben oder Risiko eingehen?,1590135230.97244
an25e9i7,18,36,2fvsvfr4,18-FHM-62,Mitarbeiter,OK?,1590135234.40678
an25e9i7,18,11,2h4316rj,18-FHM-50,Mitarbeiter,"Mir ist es eigentlich egal, wir können es auch riskieren, wenn du möchtest.",1590135237.39396
an25e9i7,18,3,ijvhzh9b,18-FHM-46,Mitarbeiter,Also 10 angeben?,1590135238.11639
an25e9i7,18,36,2fvsvfr4,18-FHM-62,Mitarbeiter,Chat beenden?,1590135241.28822
an25e9i7,18,39,z0v3atma,18-FHM-64,Mitarbeiter,hoch pokern?,1590135241.43955
an25e9i7,18,21,0vva8lxk,18-FHM-55,Mitarbeiter,60 klingt natürlich auch verlockend :D,1590135242.06187
an25e9i7,18,28,ge072o09,18-FHM-58,Mitarbeiter,"Jap, ich denke das klingt gut, dann ist der Verlust nicht allzu hoch",1590135243.77478
an25e9i7,18,13,vr8ey810,18-FHM-51,Mitarbeiter,"Da wir nur 10 Überstunden gemacht haben, haben wir auch nicht wirklich viel zu verlieren ",1590135246.4437
an25e9i7,18,10,8h8ik1qg,18-FHM-49,Mitarbeiter,"Nein, hab ich nicht so verstanden. Nur wenn die 4 ausgewählten Gruppen unterschiedliche Werte angeben, sind wir eventuell dran..",1590135247.96805
an25e9i7,18,22,klhow7wd,18-FHM-55,Mitarbeiter,Ich weiß.... ,1590135248.25046
an25e9i7,18,40,2nyqtb3t,18-FHM-64,Mitarbeiter,find ich gut,1590135248.34246
an25e9i7,18,37,3bshygth,18-FHM-63,Mitarbeiter,Hallo,1590135250.73261
an25e9i7,18,35,e25wfxmd,18-FHM-62,Mitarbeiter,"also ich könnte mich noch drauf einlassen, 20 zu sagen. dann würden uns maximal 10 abgezogen werden. dann hätten wir immer noch 2€ + 40 punkte (=4 €)",1590135251.84212
an25e9i7,18,2,pyxx27fb,18-FHM-45,Mitarbeiter,können theoretisch aber auch direkt 30 versuchen,1590135252.17351
an25e9i7,18,7,sndbxsdf,18-FHM-48,Mitarbeiter,"stimmt, hatte ich nicht bedacht. wir können nicht in den negativen Bereich, aber vielleicht ziehen die dann doch etwas vom Grundbetrag ab",1590135252.23362
an25e9i7,18,14,w282vjlp,18-FHM-51,Mitarbeiter,Okay. Risiko?,1590135252.53937
an25e9i7,18,22,klhow7wd,18-FHM-55,Mitarbeiter,Ich bin auch tempted :D,1590135254.77075
an25e9i7,18,27,ftd5xpc2,18-FHM-58,Mitarbeiter,"Das stimmt. Aber wenn die gar nicht vergeben werden, wäre es natürlich blöd. :D",1590135255.09095
an25e9i7,18,38,6b1c45zp,18-FHM-63,Mitarbeiter,Hallo ,1590135255.86072
an25e9i7,18,12,9rh05j6g,18-FHM-50,Mitarbeiter,"Puh, ich weiß auch nicht, mir ist es eigentlich auch egal :D",1590135258.46011
an25e9i7,18,4,ja776pl9,18-FHM-46,Mitarbeiter,Ja,1590135259.7092
an25e9i7,18,14,w282vjlp,18-FHM-51,Mitarbeiter,"Also 30 Stunden jeder, korrekt?",1590135260.21054
an25e9i7,18,30,d7kzgk57,18-FHM-59,Mitarbeiter,50?,1590135261.06079
an25e9i7,18,13,vr8ey810,18-FHM-51,Mitarbeiter,also könnten wir schon mit 60 aufs ganze gehen ,1590135262.05046
an25e9i7,18,3,ijvhzh9b,18-FHM-46,Mitarbeiter,Ok,1590135262.61172
an25e9i7,18,21,0vva8lxk,18-FHM-55,Mitarbeiter,entscheid du ;),1590135263.29848
an25e9i7,18,23,bbbhapu9,18-FHM-56,Mitarbeiter,Ich würde das Risiko eingehen ,1590135263.42244
an25e9i7,18,38,6b1c45zp,18-FHM-63,Mitarbeiter,Geben wir 10 Überstunden an? ,1590135263.83936
an25e9i7,18,1,aulosgm2,18-FHM-45,Mitarbeiter,klingt gut,1590135265.09962
an25e9i7,18,34,byf3zsca,18-FHM-61,Mitarbeiter,"Hey, wie viele Überstunden werden wir angeben? 10 oder mehr?",1590135266.40064
an25e9i7,18,29,uqdre70y,18-FHM-59,Mitarbeiter,top,1590135266.97043
an25e9i7,18,14,w282vjlp,18-FHM-51,Mitarbeiter,Denke ich auch,1590135267.83666
an25e9i7,18,1,aulosgm2,18-FHM-45,Mitarbeiter,also 30,1590135268.35485
an25e9i7,18,27,ftd5xpc2,18-FHM-58,Mitarbeiter,Also 20? ,1590135268.58849
an25e9i7,18,22,klhow7wd,18-FHM-55,Mitarbeiter,Wollen wir einfach 60 machen dann? ^^ ,1590135268.75868
an25e9i7,18,37,3bshygth,18-FHM-63,Mitarbeiter,sind wir ehrlich?,1590135269.21224
an25e9i7,18,6,tzsix8t0,18-FHM-47,Mitarbeiter,hi,1590135269.72008
an25e9i7,18,30,d7kzgk57,18-FHM-59,Mitarbeiter,Perekt,1590135271.07905
an25e9i7,18,24,w6oyv2a7,18-FHM-56,Mitarbeiter,Wie viel würdest du sagen?,1590135273.61611
an25e9i7,18,30,d7kzgk57,18-FHM-59,Mitarbeiter,perfekt,1590135273.94145
an25e9i7,18,2,pyxx27fb,18-FHM-45,Mitarbeiter,ja abgemacht!,1590135274.19796
an25e9i7,18,37,3bshygth,18-FHM-63,Mitarbeiter,ich würde sagen ja,1590135275.35494
an25e9i7,18,36,2fvsvfr4,18-FHM-62,Mitarbeiter,Ach was. Sinnlos. Bleiben wir bei 10,1590135275.49451
an25e9i7,18,35,e25wfxmd,18-FHM-62,Mitarbeiter,aber andererseits hätten wir halt 2€ + 50 Punkte (5€) wenn wir einfach 10 sagen,1590135275.94973
an25e9i7,18,13,vr8ey810,18-FHM-51,Mitarbeiter,sind die aufgeteilt? Ich dachte jeder hätte maximal 60 gemacht ,1590135276.29419
an25e9i7,18,40,2nyqtb3t,18-FHM-64,Mitarbeiter,also direkt 60 angeben,1590135276.58024
an25e9i7,18,3,ijvhzh9b,18-FHM-46,Mitarbeiter,Beende dann den Chat,1590135277.02944
an25e9i7,18,28,ge072o09,18-FHM-58,Mitarbeiter,Ja 20 klingt gut! Viel Glück :D,1590135280.39334
an25e9i7,18,11,2h4316rj,18-FHM-50,Mitarbeiter,Dann 10 und wir sind schneller fertig. :),1590135281.48156
an25e9i7,18,22,klhow7wd,18-FHM-55,Mitarbeiter,Wer nicht wagt der nicht gewinnt hahaha,1590135281.89955
an25e9i7,18,38,6b1c45zp,18-FHM-63,Mitarbeiter,ja würde ich auch sagen ,1590135282.00016
an25e9i7,18,10,8h8ik1qg,18-FHM-49,Mitarbeiter,Wir können doch nix verlieren. Die Mindestauszahlung erhalten wir ja.,1590135282.3254
an25e9i7,18,27,ftd5xpc2,18-FHM-58,Mitarbeiter,Dir auch,1590135284.71783
an25e9i7,18,2,pyxx27fb,18-FHM-45,Mitarbeiter,dann drücke ich die Daumen ,1590135285.08862
an25e9i7,18,5,yan7ivrf,18-FHM-47,Mitarbeiter,hey,1590135286.2758
an25e9i7,18,27,ftd5xpc2,18-FHM-58,Mitarbeiter,:),1590135288.28932
an25e9i7,18,35,e25wfxmd,18-FHM-62,Mitarbeiter,"ja, lass uns bei 10 bleiben. haben wir mehr davon.",1590135288.63892
an25e9i7,18,21,0vva8lxk,18-FHM-55,Mitarbeiter,"ok, no risk no fun XD",1590135289.98096
an25e9i7,18,12,9rh05j6g,18-FHM-50,Mitarbeiter,"Alles klar, machen wir:)",1590135290.71963
an25e9i7,18,7,sndbxsdf,18-FHM-48,Mitarbeiter,ich hab die Anleitung aber noch offen und da steht zusätzlich zu ihrer Auszahlung erhalten sie die Mindestauszahlung von 2€,1590135292.09512
an25e9i7,18,37,3bshygth,18-FHM-63,Mitarbeiter,dann ist ja alles klar,1590135294.13445
an25e9i7,18,30,d7kzgk57,18-FHM-59,Mitarbeiter,Dann können wir den Chat beenden oder?,1590135294.39854
an25e9i7,18,6,tzsix8t0,18-FHM-47,Mitarbeiter,welche zahl werden wir sagen?,1590135295.15222
an25e9i7,18,22,klhow7wd,18-FHM-55,Mitarbeiter,"Ok, super! :D",1590135296.17455
an25e9i7,18,38,6b1c45zp,18-FHM-63,Mitarbeiter,sollen wir dann direkt weiter machen? ,1590135297.10245
an25e9i7,18,36,2fvsvfr4,18-FHM-62,Mitarbeiter,Beenden?,1590135298.80182
an25e9i7,18,39,z0v3atma,18-FHM-64,Mitarbeiter,okay ,1590135300.37585
an25e9i7,18,27,ftd5xpc2,18-FHM-58,Mitarbeiter,"Ich beende dann den Chat, ja?",1590135300.8899
an25e9i7,18,14,w282vjlp,18-FHM-51,Mitarbeiter,Insgesamt dürfen 60 Überstunden gemacht werden,1590135301.34419
an25e9i7,18,12,9rh05j6g,18-FHM-50,Mitarbeiter,Also verlassen wir nun diese Chat und geben das ein?,1590135303.03955
an25e9i7,18,29,uqdre70y,18-FHM-59,Mitarbeiter,genau :-) ,1590135303.24485
an25e9i7,18,8,ytyxajel,18-FHM-48,Mitarbeiter,Hm,1590135303.85436
an25e9i7,18,35,e25wfxmd,18-FHM-62,Mitarbeiter,"ok, also 10! beenden!",1590135303.89525
an25e9i7,18,37,3bshygth,18-FHM-63,Mitarbeiter,ja,1590135304.06505
an25e9i7,18,1,aulosgm2,18-FHM-45,Mitarbeiter,"dann lass mal auf Chat beenden klicken, vielleicht kommen wir dann schneller voran",1590135304.5251
an25e9i7,18,13,vr8ey810,18-FHM-51,Mitarbeiter,Vielleicht stehe ich aber auch auf dem Schlauch ,1590135304.61252
an25e9i7,18,33,8y2729xk,18-FHM-61,Mitarbeiter,"Lass uns mehr angeben, Hauptsache die gleiche Zahl",1590135306.99215
an25e9i7,18,23,bbbhapu9,18-FHM-56,Mitarbeiter,20?,1590135307.8222
an25e9i7,18,11,2h4316rj,18-FHM-50,Mitarbeiter,Super... Schönen Tag noch!,1590135308.24579
an25e9i7,18,13,vr8ey810,18-FHM-51,Mitarbeiter,"okay, dann nehmen wir 30? ",1590135309.21499
an25e9i7,18,10,8h8ik1qg,18-FHM-49,Mitarbeiter,"No risk, no fun :D",1590135309.70084
an25e9i7,18,2,pyxx27fb,18-FHM-45,Mitarbeiter,"alles gute, dann verlass ich jetzt den chat:)",1590135309.80301
an25e9i7,18,28,ge072o09,18-FHM-58,Mitarbeiter,"Ja, ich auch :)",1590135310.21901
an25e9i7,18,30,d7kzgk57,18-FHM-59,Mitarbeiter,"alles klar, tschüss :)",1590135310.93426
an25e9i7,18,12,9rh05j6g,18-FHM-50,Mitarbeiter,Dir auch!,1590135312.75011
an25e9i7,18,21,0vva8lxk,18-FHM-55,Mitarbeiter,"alles klar, dann 60 und beten wir nicht erwischt zu werden haha",1590135313.15361
an25e9i7,18,29,uqdre70y,18-FHM-59,Mitarbeiter,tschö,1590135314.70006
an25e9i7,18,14,w282vjlp,18-FHM-51,Mitarbeiter,Können wir gleich noch mal nachlesen zur Sicherheit,1590135315.10802
an25e9i7,18,5,yan7ivrf,18-FHM-47,Mitarbeiter,vielleicht so 30?,1590135316.15819
an25e9i7,18,33,8y2729xk,18-FHM-61,Mitarbeiter,oder?,1590135318.94938
an25e9i7,18,1,aulosgm2,18-FHM-45,Mitarbeiter,"und viel Glück, du Geschlechtsneutrales Wesen^^",1590135319.21959
an25e9i7,18,9,keipg165,18-FHM-49,Mitarbeiter,"aber wir erhalten ja wenn wir zu viel angebene, die geleisteten stunden oder? ",1590135320.89335
an25e9i7,18,8,ytyxajel,18-FHM-48,Mitarbeiter,Okay also würde es zumindest keinen Sinn machen zwischen 40 und 60 zu setzen,1590135321.13488
an25e9i7,18,6,tzsix8t0,18-FHM-47,Mitarbeiter,ich sage wir gehen höher,1590135329.31324
an25e9i7,18,10,8h8ik1qg,18-FHM-49,Mitarbeiter,Genau!,1590135330.26596
an25e9i7,18,8,ytyxajel,18-FHM-48,Mitarbeiter,ALso wenn dann 60,1590135331.39522
an25e9i7,18,9,keipg165,18-FHM-49,Mitarbeiter,und für jede zu viel angegebene -1 punkt oder,1590135332.47091
an25e9i7,18,40,2nyqtb3t,18-FHM-64,Mitarbeiter,gut dann verlass ich jetzt den chat,1590135332.8809
an25e9i7,18,5,yan7ivrf,18-FHM-47,Mitarbeiter,okay,1590135332.95129
an25e9i7,18,14,w282vjlp,18-FHM-51,Mitarbeiter,"Warte, ich hab die Instruktionen noch offen",1590135335.68547
an25e9i7,18,14,w282vjlp,18-FHM-51,Mitarbeiter,Moment,1590135337.31864
an25e9i7,18,39,z0v3atma,18-FHM-64,Mitarbeiter,ja,1590135339.74617
an25e9i7,18,5,yan7ivrf,18-FHM-47,Mitarbeiter,also direkt auf fast 60?,1590135341.01806
an25e9i7,18,24,w6oyv2a7,18-FHM-56,Mitarbeiter,"Können auch 30 sagen, dann gehen wir entweder mit 30 oder mit 70 Punkten raus.",1590135344.77991
an25e9i7,18,13,vr8ey810,18-FHM-51,Mitarbeiter,perfekt ,1590135344.90711
an25e9i7,18,8,ytyxajel,18-FHM-48,Mitarbeiter,Oder eben weniger,1590135345.23784
an25e9i7,18,6,tzsix8t0,18-FHM-47,Mitarbeiter,ja ,1590135350.30152
an25e9i7,18,21,0vva8lxk,18-FHM-55,Mitarbeiter,ciao,1590135351.49024
an25e9i7,18,9,keipg165,18-FHM-49,Mitarbeiter,wären dann halt weniger als die 10 geleisten überstunden ,1590135352.99631
an25e9i7,18,5,yan7ivrf,18-FHM-47,Mitarbeiter,dann 55?,1590135355.02393
an25e9i7,18,33,8y2729xk,18-FHM-61,Mitarbeiter,60?,1590135358.18962
an25e9i7,18,6,tzsix8t0,18-FHM-47,Mitarbeiter,okay,1590135359.24525
an25e9i7,18,6,tzsix8t0,18-FHM-47,Mitarbeiter,55,1590135360.66956
an25e9i7,18,8,ytyxajel,18-FHM-48,Mitarbeiter,... als 40,1590135363.30463
an25e9i7,18,9,keipg165,18-FHM-49,Mitarbeiter,aber die mindestauszahlung von 2 erhalten wir ja so oder so ,1590135369.38879
an25e9i7,18,5,yan7ivrf,18-FHM-47,Mitarbeiter,okay sollen wir dann auf chat beenden gehen?,1590135378.41616
an25e9i7,18,10,8h8ik1qg,18-FHM-49,Mitarbeiter,Egal wie wir uns entscheiden: usätzlich zu dieser Auszahlung erhalten Sie Ihre Mindestauszahlung von 2 Euro.,1590135379.72597
an25e9i7,18,9,keipg165,18-FHM-49,Mitarbeiter,aber ja bin bei risiko dabei,1590135380.02418
an25e9i7,18,6,tzsix8t0,18-FHM-47,Mitarbeiter,ja ,1590135386.4687
an25e9i7,18,8,ytyxajel,18-FHM-48,Mitarbeiter,"Ja okay dann lass 60 machen :D Dadurch, dass das am PC ist hab ich ja nicht viel Zeit verloren und Aufwand betrieben",1590135392.15996
an25e9i7,18,23,bbbhapu9,18-FHM-56,Mitarbeiter,Ja wäre ich auch dabei ,1590135392.43664
an25e9i7,18,9,keipg165,18-FHM-49,Mitarbeiter,okkk wie viel geben wir an?,1590135393.26754
an25e9i7,18,23,bbbhapu9,18-FHM-56,Mitarbeiter,Würdest du noch höher gehen?,1590135401.32187
an25e9i7,18,9,keipg165,18-FHM-49,Mitarbeiter,20? mehr? 30? 40? ,1590135406.86822
an25e9i7,18,7,sndbxsdf,18-FHM-48,Mitarbeiter,"Ich will jetzt auch nichts versprechen, dass sie nachher nichts von der Mindestauszahlung abziehen, aber so wie es da steht, klingt es, dass sie davon nichts abziehen werden :D",1590135412.27988
an25e9i7,18,9,keipg165,18-FHM-49,Mitarbeiter,maximal ist ja 60 ,1590135429.57758
an25e9i7,18,10,8h8ik1qg,18-FHM-49,Mitarbeiter,10 sollten es sein.. hmm. Ich glaube wir waren sehr fleißig. 60?,1590135433.80568
an25e9i7,18,24,w6oyv2a7,18-FHM-56,Mitarbeiter,"Willst du? Also wenn noch höher, dann können wir direkt 60 sagen. Auf den Euro kommts dann auch nicht mehr an ",1590135438.54187
an25e9i7,18,8,ytyxajel,18-FHM-48,Mitarbeiter,"Denke ich auch nicht. Ich hab nur immer die Paranoia, dass sie möglichst wenig Geld auszahlen wollen und Leute, die hoch Pokern dann eher nicht ausgewählt werden",1590135441.38966
an25e9i7,18,9,keipg165,18-FHM-49,Mitarbeiter,hahah,1590135441.61528
an25e9i7,18,7,sndbxsdf,18-FHM-48,Mitarbeiter,Also 60 jetzt einfach und Daumen drücken,1590135442.21731
an25e9i7,18,10,8h8ik1qg,18-FHM-49,Mitarbeiter,:D,1590135445.31603
an25e9i7,18,34,byf3zsca,18-FHM-61,Mitarbeiter,"Wir können ja von der Auszahlung nur 20 Überstunden angeben, soweit ich das verstehe müssen wir dann 20 Überstunden oder 60 insgesamt angeben. :-) Bin dabei :-)",1590135445.40287
an25e9i7,18,14,w282vjlp,18-FHM-51,Mitarbeiter,"Da das Projekt nur im Team realisiert werden kann, arbeiten Sie beide die gleiche Anzahl an Stunden. ",1590135449.86646
an25e9i7,18,9,keipg165,18-FHM-49,Mitarbeiter,auf verdacht prüfen die ja nicht oder? ,1590135450.80015
an25e9i7,18,10,8h8ik1qg,18-FHM-49,Mitarbeiter,nein,1590135455.11978
an25e9i7,18,8,ytyxajel,18-FHM-48,Mitarbeiter,Genau ;) ,1590135456.20052
an25e9i7,18,7,sndbxsdf,18-FHM-48,Mitarbeiter,wir sollen den chat beenden,1590135457.3999
an25e9i7,18,7,sndbxsdf,18-FHM-48,Mitarbeiter,gut :),1590135461.77983
an25e9i7,18,8,ytyxajel,18-FHM-48,Mitarbeiter,machen wir,1590135462.5601
an25e9i7,18,9,keipg165,18-FHM-49,Mitarbeiter,also okkk dann riskieren wir es,1590135463.43511
an25e9i7,18,14,w282vjlp,18-FHM-51,Mitarbeiter,Jeder Mitarbeiter erhält eine fixe Vergütung in Höhe von 40 Lab-Punkten. Damit werden die vertraglich festgelegten Stunden abgegolten. Überstunden werden zusätzlich entlohnt. Es sind allerdings nur maximal 60 Überstunden erlaubt. ,1590135464.37502
an25e9i7,18,24,w6oyv2a7,18-FHM-56,Mitarbeiter,Also ich wäre für 30 oder 60,1590135473.1812
an25e9i7,18,9,keipg165,18-FHM-49,Mitarbeiter,viel erfolg mitarbeiter,1590135474.68205
an25e9i7,18,10,8h8ik1qg,18-FHM-49,Mitarbeiter,gut. 60. ich schließe den Chat. Tschau :),1590135477.20786
an25e9i7,18,9,keipg165,18-FHM-49,Mitarbeiter,wünsche uns glück,1590135478.31113
an25e9i7,18,13,vr8ey810,18-FHM-51,Mitarbeiter,"Ich habe das so verstanden, dass beide 60 überstünden machen, weil sie ja zusammen arbeiten ",1590135493.13665
an25e9i7,18,13,vr8ey810,18-FHM-51,Mitarbeiter,aber nicht insgesamt 30 ,1590135497.49098
an25e9i7,18,23,bbbhapu9,18-FHM-56,Mitarbeiter,"Ja stimmt, dann lass uns 60 probieren",1590135501.14989
an25e9i7,18,13,vr8ey810,18-FHM-51,Mitarbeiter,"äääh pardon, nicht insgesamt 60 ",1590135505.30226
an25e9i7,18,14,w282vjlp,18-FHM-51,Mitarbeiter,"Ja, kann sein, dass es so gemeint ist",1590135511.22028
an25e9i7,18,24,w6oyv2a7,18-FHM-56,Mitarbeiter,"okay. wir müssen beide 60 nehmen, sonst kriegen wir eh nichts",1590135517.2708
an25e9i7,18,24,w6oyv2a7,18-FHM-56,Mitarbeiter,also 60 und chat beenden?,1590135527.8031
an25e9i7,18,13,vr8ey810,18-FHM-51,Mitarbeiter,Was machen wir jetzt? ,1590135528.8006
an25e9i7,18,23,bbbhapu9,18-FHM-56,Mitarbeiter,Ja ,1590135528.84493
an25e9i7,18,24,w6oyv2a7,18-FHM-56,Mitarbeiter,okay,1590135533.81499
an25e9i7,18,14,w282vjlp,18-FHM-51,Mitarbeiter,"Okay. Also wir geben an, dass wir jeder 60 Überstunden gearbeitet haben",1590135535.8548
an25e9i7,18,24,w6oyv2a7,18-FHM-56,Mitarbeiter,bin dabei,1590135539.80635
an25e9i7,18,13,vr8ey810,18-FHM-51,Mitarbeiter,okay ,1590135540.46447
an25e9i7,18,24,w6oyv2a7,18-FHM-56,Mitarbeiter,60,1590135546.66704
an25e9i7,18,33,8y2729xk,18-FHM-61,Mitarbeiter,"maximal sind 60 erlaubt, also das maximale. ",1590135548.91602
an25e9i7,18,23,bbbhapu9,18-FHM-56,Mitarbeiter,Perfekt ,1590135553.16939
an25e9i7,18,13,vr8ey810,18-FHM-51,Mitarbeiter,"Wenn das nicht gewollt ist, wird man es wohl nicht eingeben können, dann wechseln wir zu 30 ",1590135556.81445
an25e9i7,18,33,8y2729xk,18-FHM-61,Mitarbeiter,lass uns dann 60 eintippen und weiter machen,1590135557.63399
an25e9i7,18,14,w282vjlp,18-FHM-51,Mitarbeiter,Alles klar,1590135564.14341
an25e9i7,18,14,w282vjlp,18-FHM-51,Mitarbeiter,Deal,1590135565.90281
an25e9i7,18,13,vr8ey810,18-FHM-51,Mitarbeiter,top :) ,1590135569.27497
an25e9i7,18,14,w282vjlp,18-FHM-51,Mitarbeiter,Dann los ;),1590135571.24904
an25e9i7,18,34,byf3zsca,18-FHM-61,Mitarbeiter,Alles klar :-)  Top :-) Dann verlassen wir den Chat jetzt :-),1590135581.53963
an25e9i7,18,32,bz4c5nrh,18-FHM-60,Mitarbeiter,Was würdest du eingeben?,1590135607.56729
an25e9i7,18,31,bzzbu3tn,18-FHM-60,Mitarbeiter,vielleicht 30?,1590135660.94684
an25e9i7,18,32,bz4c5nrh,18-FHM-60,Mitarbeiter,"Wenn wir beide das Gleiche eingeben, werden wir nicht automatisch überprüft, richtig?",1590135698.91061
an25e9i7,18,31,bzzbu3tn,18-FHM-60,Mitarbeiter,"Genau, aber kann ja trotzdem passieren",1590135719.26257
an25e9i7,18,31,bzzbu3tn,18-FHM-60,Mitarbeiter,Was würdest du nehmen,1590135754.90251
an25e9i7,18,32,bz4c5nrh,18-FHM-60,Mitarbeiter,"Bei 30 könnten wir dann 2 euro verlieren, aber wir können es ja riskieren",1590135764.85716
an25e9i7,18,32,bz4c5nrh,18-FHM-60,Mitarbeiter,30 ist okay oder halt volles Risiko und 60,1590135800.97215
an25e9i7,18,31,bzzbu3tn,18-FHM-60,Mitarbeiter,Bist du ein Zocker^^,1590135841.79259
an25e9i7,18,31,bzzbu3tn,18-FHM-60,Mitarbeiter,Wenn ja dann können wir 60 nehmen,1590135862.49629
an25e9i7,18,31,bzzbu3tn,18-FHM-60,Mitarbeiter,finde 30 eigtl ok,1590135875.59834
an25e9i7,18,32,bz4c5nrh,18-FHM-60,Mitarbeiter,Bei 10 Euro hat man wenigsten wirklich was raus bei dem Experiment :D,1590135899.07497
an25e9i7,18,32,bz4c5nrh,18-FHM-60,Mitarbeiter,"Gut, dann nehmen wir 30 :)",1590135913.41886
an25e9i7,18,31,bzzbu3tn,18-FHM-60,Mitarbeiter,10 Euro ist auch verlockend haha,1590135941.9423
an25e9i7,18,31,bzzbu3tn,18-FHM-60,Mitarbeiter,ok also 60 oder 30,1590135992.56493
zxktguam,19,2,l1xl45nh,19-FHM-66,Mitarbeiter,"Guten Morgen, wieviele Überstunden willst du/sie angeben?",1590137615.72359
